EventTime,EventType,Event
,AGENT_TYPE,MarketMakerAgent
,STARTING_CASH,10000000
2019-06-28 09:30:00.000000000,HOLDINGS_UPDATED,{'CASH': 10000000}
2019-06-28 09:30:10.000000000,BID_DEPTH,"[(99970, 200), (99966, 100), (99963, 100), (99961, 100), (99956, 100)]"
2019-06-28 09:30:10.000000000,ASK_DEPTH,"[(99991, 100), (100014, 100), (100026, 100), (100033, 100), (100034, 100)]"
2019-06-28 09:30:10.000000000,IMBALANCE,"[600, 500]"
2019-06-28 09:30:20.000000000,BID_DEPTH,"[(99970, 200), (99966, 100), (99963, 100), (99961, 100), (99956, 100)]"
2019-06-28 09:30:20.000000000,ASK_DEPTH,"[(99991, 100), (100014, 100), (100026, 100), (100033, 100), (100034, 100)]"
2019-06-28 09:30:20.000000000,IMBALANCE,"[600, 500]"
2019-06-28 09:30:30.000000000,BID_DEPTH,"[(99970, 200), (99966, 100), (99963, 100), (99961, 100), (99956, 100)]"
2019-06-28 09:30:30.000000000,ASK_DEPTH,"[(99991, 100), (100014, 100), (100026, 100), (100033, 100), (100034, 100)]"
2019-06-28 09:30:30.000000000,IMBALANCE,"[600, 500]"
2019-06-28 09:30:40.000000000,BID_DEPTH,"[(99970, 200), (99966, 100), (99963, 100), (99961, 100), (99956, 100)]"
2019-06-28 09:30:40.000000000,ASK_DEPTH,"[(99991, 100), (100014, 100), (100026, 100), (100033, 100), (100034, 100)]"
2019-06-28 09:30:40.000000000,IMBALANCE,"[600, 500]"
2019-06-28 09:30:50.000000000,BID_DEPTH,"[(99970, 200), (99966, 100), (99963, 100), (99961, 100), (99956, 100)]"
2019-06-28 09:30:50.000000000,ASK_DEPTH,"[(99991, 100), (100014, 100), (100026, 100), (100033, 100), (100034, 100)]"
2019-06-28 09:30:50.000000000,IMBALANCE,"[600, 500]"
2019-06-28 09:31:00.000000000,BID_DEPTH,"[(99970, 200), (99966, 100), (99963, 100), (99961, 100), (99956, 100)]"
2019-06-28 09:31:00.000000000,ASK_DEPTH,"[(99991, 100), (100014, 100), (100026, 100), (100033, 100), (100034, 100)]"
2019-06-28 09:31:00.000000000,IMBALANCE,"[600, 500]"
2019-06-28 09:31:10.000000000,BID_DEPTH,"[(99970, 200), (99966, 100), (99963, 100), (99961, 100), (99956, 100)]"
2019-06-28 09:31:10.000000000,ASK_DEPTH,"[(99991, 100), (100014, 100), (100026, 100), (100033, 100), (100034, 100)]"
2019-06-28 09:31:10.000000000,IMBALANCE,"[600, 500]"
2019-06-28 09:31:20.000000000,BID_DEPTH,"[(99970, 200), (99966, 100), (99963, 100), (99961, 100), (99956, 100)]"
2019-06-28 09:31:20.000000000,ASK_DEPTH,"[(99991, 100), (100014, 100), (100026, 100), (100033, 100), (100034, 100)]"
2019-06-28 09:31:20.000000000,IMBALANCE,"[600, 500]"
2019-06-28 09:31:30.000000000,BID_DEPTH,"[(99970, 200), (99966, 100), (99963, 100), (99961, 100), (99956, 100)]"
2019-06-28 09:31:30.000000000,ASK_DEPTH,"[(99991, 100), (100014, 100), (100026, 100), (100033, 100), (100034, 100)]"
2019-06-28 09:31:30.000000000,IMBALANCE,"[600, 500]"
2019-06-28 09:31:40.000000000,BID_DEPTH,"[(99970, 200), (99966, 100), (99963, 100), (99961, 100), (99956, 100)]"
2019-06-28 09:31:40.000000000,ASK_DEPTH,"[(99991, 100), (100014, 100), (100026, 100), (100033, 100), (100034, 100)]"
