EventTime,EventType,Event
,AGENT_TYPE,ZeroIntelligenceAgent
,STARTING_CASH,10000000
2019-06-28 09:30:00.000000000,HOLDINGS_UPDATED,{'CASH': 10000000}
2019-06-28 09:30:00.000000027,BID_DEPTH,"[(100000, 100)]"
2019-06-28 09:30:00.000000027,ASK_DEPTH,"[(100063, 100)]"
2019-06-28 09:30:00.000000027,IMBALANCE,"[100, 100]"
2019-06-28 09:35:28.453661137,BID_DEPTH,"[(99988, 314)]"
2019-06-28 09:35:28.453661137,ASK_DEPTH,"[(100040, 514)]"
2019-06-28 09:35:28.453661137,IMBALANCE,"[314, 514]"
2019-06-28 10:15:05.348142796,HOLDINGS_UPDATED,"{'CASH': 13500, 'JPM': 100}"
2019-06-28 11:02:27.727965809,BID_DEPTH,"[(99836, 107)]"
2019-06-28 11:02:27.727965809,ASK_DEPTH,"[(100177, 207)]"
2019-06-28 11:02:27.727965809,IMBALANCE,"[107, 207]"
2019-06-28 11:21:59.388492382,BID_DEPTH,"[(99082, 429)]"
2019-06-28 11:21:59.388492382,ASK_DEPTH,"[(99242, 529)]"
2019-06-28 11:21:59.388492382,IMBALANCE,"[429, 529]"
2019-06-28 11:21:59.388492382,HOLDINGS_UPDATED,"{'CASH': -9910700, 'JPM': 200}"
2019-06-28 11:56:00.379397439,BID_DEPTH,"[(100404, 529)]"
2019-06-28 11:56:00.379397439,ASK_DEPTH,"[(100720, 421)]"
2019-06-28 11:56:00.379397439,IMBALANCE,"[529, 421]"
2019-06-28 12:05:30.128097470,HOLDINGS_UPDATED,"{'CASH': -19928000, 'JPM': 300}"
2019-06-28 12:07:25.945295758,BID_DEPTH,"[(99611, 529)]"
2019-06-28 12:07:25.945295758,ASK_DEPTH,"[(100610, 691)]"
2019-06-28 12:07:25.945295758,IMBALANCE,"[529, 691]"
2019-06-28 12:07:25.945295758,HOLDINGS_UPDATED,"{'CASH': -9966900, 'JPM': 200}"
2019-06-28 12:15:34.215953241,BID_DEPTH,"[(99186, 246)]"
2019-06-28 12:15:34.215953241,ASK_DEPTH,"[(99542, 246)]"
2019-06-28 12:15:34.215953241,IMBALANCE,"[246, 246]"
2019-06-28 12:32:38.807539108,BID_DEPTH,"[(99496, 314)]"
2019-06-28 12:32:38.807539108,ASK_DEPTH,"[(100518, 314)]"
2019-06-28 12:32:38.807539108,IMBALANCE,"[314, 314]"
2019-06-28 12:32:38.807539108,HOLDINGS_UPDATED,"{'CASH': -20018700, 'JPM': 300}"
2019-06-28 12:45:24.036534866,BID_DEPTH,"[(100064, 100)]"
2019-06-28 12:45:24.036534866,ASK_DEPTH,"[(100572, 308)]"
2019-06-28 12:45:24.036534866,IMBALANCE,"[100, 308]"
2019-06-28 12:45:43.761797701,BID_DEPTH,"[(99740, 429)]"
2019-06-28 12:45:43.761797701,ASK_DEPTH,"[(100572, 523)]"
2019-06-28 12:45:43.761797701,IMBALANCE,"[429, 523]"
2019-06-28 12:45:43.761797701,HOLDINGS_UPDATED,"{'CASH': -10044700, 'JPM': 200}"
2019-06-28 12:47:28.657297964,BID_DEPTH,"[(99743, 529)]"
2019-06-28 12:47:28.657297964,ASK_DEPTH,"[(100064, 529)]"
2019-06-28 12:47:28.657297964,IMBALANCE,"[529, 529]"
2019-06-28 13:01:00.000000000,HOLDINGS_UPDATED,"{'CASH': -10843948, 'JPM': 208}"
2019-06-28 13:01:00.000000000,HOLDINGS_UPDATED,"{'CASH': -10943854, 'JPM': 209}"
2019-06-28 13:01:00.000000000,HOLDINGS_UPDATED,"{'CASH': -11143666, 'JPM': 211}"
2019-06-28 13:01:00.000000000,HOLDINGS_UPDATED,"{'CASH': -11843008, 'JPM': 218}"
2019-06-28 13:01:00.000000000,HOLDINGS_UPDATED,"{'CASH': -11942914, 'JPM': 219}"
2019-06-28 13:01:00.000000000,HOLDINGS_UPDATED,"{'CASH': -12542350, 'JPM': 225}"
2019-06-28 13:01:00.000000000,HOLDINGS_UPDATED,"{'CASH': -12642256, 'JPM': 226}"
2019-06-28 13:01:00.000000000,HOLDINGS_UPDATED,"{'CASH': -13141786, 'JPM': 231}"
2019-06-28 13:01:00.000000000,HOLDINGS_UPDATED,"{'CASH': -13641316, 'JPM': 236}"
2019-06-28 13:01:00.000000000,HOLDINGS_UPDATED,"{'CASH': -14040940, 'JPM': 240}"
2019-06-28 13:01:00.000000000,HOLDINGS_UPDATED,"{'CASH': -14940094, 'JPM': 249}"
2019-06-28 13:01:00.000000000,HOLDINGS_UPDATED,"{'CASH': -15139906, 'JPM': 251}"
2019-06-28 13:01:00.000000000,HOLDINGS_UPDATED,"{'CASH': -15839248, 'JPM': 258}"
2019-06-28 13:01:00.000000000,HOLDINGS_UPDATED,"{'CASH': -16538590, 'JPM': 265}"
2019-06-28 13:01:00.000000000,HOLDINGS_UPDATED,"{'CASH': -17237932, 'JPM': 272}"
2019-06-28 13:01:00.000000000,HOLDINGS_UPDATED,"{'CASH': -17437744, 'JPM': 274}"
2019-06-28 13:01:00.000000000,HOLDINGS_UPDATED,"{'CASH': -17637556, 'JPM': 276}"
2019-06-28 13:01:00.000000000,HOLDINGS_UPDATED,"{'CASH': -18137086, 'JPM': 281}"
2019-06-28 13:01:00.000000000,HOLDINGS_UPDATED,"{'CASH': -18936334, 'JPM': 289}"
2019-06-28 13:01:00.000000000,HOLDINGS_UPDATED,"{'CASH': -19435864, 'JPM': 294}"
2019-06-28 13:01:00.000000000,HOLDINGS_UPDATED,"{'CASH': -20035300, 'JPM': 300}"
2019-06-28 13:42:22.506219806,BID_DEPTH,"[(99109, 314)]"
2019-06-28 13:42:22.506219806,ASK_DEPTH,"[(99318, 314)]"
2019-06-28 13:42:22.506219806,IMBALANCE,"[314, 314]"
2019-06-28 13:48:00.000000000,HOLDINGS_UPDATED,"{'CASH': -20828092, 'JPM': 308}"
2019-06-28 13:48:00.000000000,HOLDINGS_UPDATED,"{'CASH': -20927191, 'JPM': 309}"
2019-06-28 13:48:00.000000000,HOLDINGS_UPDATED,"{'CASH': -21125389, 'JPM': 311}"
2019-06-28 13:48:00.000000000,HOLDINGS_UPDATED,"{'CASH': -21819082, 'JPM': 318}"
2019-06-28 13:48:00.000000000,HOLDINGS_UPDATED,"{'CASH': -21918181, 'JPM': 319}"
2019-06-28 13:48:00.000000000,HOLDINGS_UPDATED,"{'CASH': -22512775, 'JPM': 325}"
2019-06-28 13:48:00.000000000,HOLDINGS_UPDATED,"{'CASH': -22611874, 'JPM': 326}"
2019-06-28 13:48:00.000000000,HOLDINGS_UPDATED,"{'CASH': -23107369, 'JPM': 331}"
2019-06-28 13:48:00.000000000,HOLDINGS_UPDATED,"{'CASH': -23602864, 'JPM': 336}"
2019-06-28 13:48:00.000000000,HOLDINGS_UPDATED,"{'CASH': -23999260, 'JPM': 340}"
2019-06-28 13:48:00.000000000,HOLDINGS_UPDATED,"{'CASH': -24891151, 'JPM': 349}"
2019-06-28 13:48:00.000000000,HOLDINGS_UPDATED,"{'CASH': -25089349, 'JPM': 351}"
2019-06-28 13:48:00.000000000,HOLDINGS_UPDATED,"{'CASH': -25783042, 'JPM': 358}"
2019-06-28 13:48:00.000000000,HOLDINGS_UPDATED,"{'CASH': -26476735, 'JPM': 365}"
