EventTime,EventType,Event
,AGENT_TYPE,MarketMakerAgent
,STARTING_CASH,10000000
2019-06-28 09:30:00.000000000,HOLDINGS_UPDATED,{'CASH': 10000000}
2019-06-28 09:30:10.000000000,BID_DEPTH,"[(100005, 100), (99984, 200), (99975, 100), (99973, 100), (99967, 100)]"
2019-06-28 09:30:10.000000000,ASK_DEPTH,"[(100009, 100), (100028, 100), (100029, 100), (100036, 100), (100042, 100)]"
2019-06-28 09:30:10.000000000,IMBALANCE,"[600, 500]"
2019-06-28 09:30:20.000000000,BID_DEPTH,"[(100005, 100), (99984, 200), (99975, 100), (99973, 100), (99967, 100)]"
2019-06-28 09:30:20.000000000,ASK_DEPTH,"[(100009, 100), (100028, 100), (100029, 100), (100036, 100), (100042, 100)]"
2019-06-28 09:30:20.000000000,IMBALANCE,"[600, 500]"
2019-06-28 09:30:30.000000000,BID_DEPTH,"[(100005, 100), (99984, 200), (99975, 100), (99973, 100), (99967, 100)]"
2019-06-28 09:30:30.000000000,ASK_DEPTH,"[(100028, 100), (100029, 100), (100042, 100), (100053, 100), (100055, 100)]"
2019-06-28 09:30:30.000000000,IMBALANCE,"[600, 500]"
2019-06-28 09:30:40.000000000,BID_DEPTH,"[(100005, 100), (99984, 200), (99975, 100), (99973, 100), (99967, 100)]"
2019-06-28 09:30:40.000000000,ASK_DEPTH,"[(100028, 100), (100029, 100), (100042, 100), (100053, 100), (100055, 100)]"
2019-06-28 09:30:40.000000000,IMBALANCE,"[600, 500]"
2019-06-28 09:30:50.000000000,BID_DEPTH,"[(100005, 100), (99984, 200), (99975, 100), (99973, 100), (99967, 100)]"
2019-06-28 09:30:50.000000000,ASK_DEPTH,"[(100028, 100), (100042, 100), (100053, 100), (100055, 100), (100063, 100)]"
2019-06-28 09:30:50.000000000,IMBALANCE,"[600, 500]"
2019-06-28 09:31:00.000000000,BID_DEPTH,"[(100005, 100), (99984, 200), (99975, 100), (99973, 100), (99967, 100)]"
2019-06-28 09:31:00.000000000,ASK_DEPTH,"[(100028, 100), (100042, 100), (100053, 100), (100055, 100), (100063, 100)]"
2019-06-28 09:31:00.000000000,IMBALANCE,"[600, 500]"
2019-06-28 09:31:10.000000000,BID_DEPTH,"[(100006, 100), (100005, 100), (99984, 200), (99975, 100), (99973, 100)]"
2019-06-28 09:31:10.000000000,ASK_DEPTH,"[(100028, 100), (100042, 100), (100053, 100), (100055, 100), (100063, 100)]"
2019-06-28 09:31:10.000000000,IMBALANCE,"[600, 500]"
2019-06-28 09:31:20.000000000,BID_DEPTH,"[(100006, 100), (100005, 100), (99984, 200), (99975, 100), (99973, 100)]"
2019-06-28 09:31:20.000000000,ASK_DEPTH,"[(100028, 100), (100042, 100), (100053, 100), (100055, 100), (100063, 100)]"
2019-06-28 09:31:20.000000000,IMBALANCE,"[600, 500]"
2019-06-28 09:31:30.000000000,BID_DEPTH,"[(100006, 100), (100005, 100), (99984, 200), (99975, 100), (99973, 100)]"
2019-06-28 09:31:30.000000000,ASK_DEPTH,"[(100028, 100), (100042, 100), (100053, 100), (100055, 100), (100063, 100)]"
2019-06-28 09:31:30.000000000,IMBALANCE,"[600, 500]"
2019-06-28 09:31:40.000000000,BID_DEPTH,"[(100006, 100), (100005, 100), (99984, 200), (99975, 100), (99973, 100)]"
2019-06-28 09:31:40.000000000,ASK_DEPTH,"[(100028, 100), (100042, 100), (100053, 100), (100055, 100), (100063, 100)]"
