EventTime,EventType,Event
,AGENT_TYPE,MarketMakerAgent
,STARTING_CASH,10000000
2019-06-28 09:30:00.000000000,HOLDINGS_UPDATED,{'CASH': 10000000}
2019-06-28 09:30:10.000000000,BID_DEPTH,"[(99980, 100), (99977, 100), (99975, 100), (99963, 100), (99953, 100)]"
2019-06-28 09:30:10.000000000,ASK_DEPTH,"[(100026, 100), (100046, 100), (100054, 100), (100056, 100), (100059, 100)]"
2019-06-28 09:30:10.000000000,IMBALANCE,"[500, 500]"
2019-06-28 09:30:20.000000000,BID_DEPTH,"[(99980, 100), (99977, 100), (99975, 100), (99963, 100), (99953, 100)]"
2019-06-28 09:30:20.000000000,ASK_DEPTH,"[(100026, 100), (100046, 100), (100054, 100), (100056, 100), (100059, 100)]"
2019-06-28 09:30:20.000000000,IMBALANCE,"[500, 500]"
2019-06-28 09:30:30.000000000,BID_DEPTH,"[(99980, 100), (99977, 100), (99975, 100), (99963, 100), (99953, 100)]"
2019-06-28 09:30:30.000000000,ASK_DEPTH,"[(100026, 100), (100046, 100), (100054, 100), (100056, 100), (100059, 100)]"
2019-06-28 09:30:30.000000000,IMBALANCE,"[500, 500]"
2019-06-28 09:30:40.000000000,BID_DEPTH,"[(99980, 100), (99977, 100), (99975, 100), (99963, 100), (99953, 100)]"
2019-06-28 09:30:40.000000000,ASK_DEPTH,"[(100026, 100), (100046, 100), (100054, 100), (100056, 100), (100059, 100)]"
2019-06-28 09:30:40.000000000,IMBALANCE,"[500, 500]"
2019-06-28 09:30:50.000000000,BID_DEPTH,"[(99980, 100), (99977, 100), (99975, 100), (99963, 100), (99953, 100)]"
2019-06-28 09:30:50.000000000,ASK_DEPTH,"[(100026, 100), (100046, 100), (100054, 100), (100056, 100), (100059, 100)]"
2019-06-28 09:30:50.000000000,IMBALANCE,"[500, 500]"
2019-06-28 09:31:00.000000000,BID_DEPTH,"[(99980, 100), (99977, 100), (99975, 100), (99963, 100), (99953, 100)]"
2019-06-28 09:31:00.000000000,ASK_DEPTH,"[(100019, 100), (100026, 100), (100046, 100), (100054, 100), (100056, 100)]"
2019-06-28 09:31:00.000000000,IMBALANCE,"[500, 500]"
2019-06-28 09:31:10.000000000,BID_DEPTH,"[(99977, 100), (99975, 100), (99963, 100), (99953, 100), (99948, 100)]"
2019-06-28 09:31:10.000000000,ASK_DEPTH,"[(100019, 100), (100026, 100), (100046, 100), (100054, 100), (100056, 100)]"
2019-06-28 09:31:10.000000000,IMBALANCE,"[500, 500]"
2019-06-28 09:31:20.000000000,BID_DEPTH,"[(99977, 100), (99975, 100), (99963, 100), (99953, 100), (99948, 100)]"
2019-06-28 09:31:20.000000000,ASK_DEPTH,"[(100019, 100), (100026, 100), (100046, 100), (100054, 100), (100056, 100)]"
2019-06-28 09:31:20.000000000,IMBALANCE,"[500, 500]"
2019-06-28 09:31:30.000000000,BID_DEPTH,"[(99977, 100), (99975, 100), (99963, 100), (99953, 100), (99948, 100)]"
2019-06-28 09:31:30.000000000,ASK_DEPTH,"[(100019, 100), (100026, 100), (100046, 100), (100054, 100), (100056, 100)]"
2019-06-28 09:31:30.000000000,IMBALANCE,"[500, 500]"
2019-06-28 09:31:40.000000000,BID_DEPTH,"[(99977, 100), (99975, 100), (99963, 100), (99953, 100), (99948, 100)]"
2019-06-28 09:31:40.000000000,ASK_DEPTH,"[(100019, 100), (100026, 100), (100046, 100), (100054, 100), (100056, 100)]"
