EventTime,EventType,Event
,AGENT_TYPE,HeuristicBeliefLearningAgent
,STARTING_CASH,10000000
2019-06-28 09:30:00.000000000,HOLDINGS_UPDATED,{'CASH': 10000000}
2019-06-28 09:30:00.000000010,BID_DEPTH,"[(99980, 100)]"
2019-06-28 09:30:00.000000010,ASK_DEPTH,[]
2019-06-28 09:30:00.000000010,IMBALANCE,"[100, 0]"
2019-06-28 09:30:00.000000038,HOLDINGS_UPDATED,"{'CASH': 19998400, 'JPM': -100}"
2019-06-28 09:38:23.311957930,BID_DEPTH,"[(99887, 243)]"
2019-06-28 09:38:23.311957930,ASK_DEPTH,"[(99915, 243)]"
2019-06-28 09:38:23.311957930,IMBALANCE,"[243, 243]"
2019-06-28 09:44:58.569247583,BID_DEPTH,"[(99481, 522)]"
2019-06-28 09:44:58.569247583,ASK_DEPTH,"[(99552, 522)]"
2019-06-28 09:44:58.569247583,IMBALANCE,"[522, 522]"
2019-06-28 09:55:57.615590367,HOLDINGS_UPDATED,"{'CASH': 29953600, 'JPM': -200}"
2019-06-28 10:03:30.833771628,BID_DEPTH,"[(100621, 311)]"
2019-06-28 10:03:30.833771628,ASK_DEPTH,"[(100746, 211)]"
2019-06-28 10:03:30.833771628,IMBALANCE,"[311, 211]"
2019-06-28 10:11:15.348737914,HOLDINGS_UPDATED,"{'CASH': 19884700, 'JPM': -100}"
2019-06-28 10:11:48.317031290,BID_DEPTH,"[(100591, 311)]"
2019-06-28 10:11:48.317031290,ASK_DEPTH,"[(100746, 311)]"
2019-06-28 10:11:48.317031290,IMBALANCE,"[311, 311]"
2019-06-28 10:14:19.148591999,BID_DEPTH,"[(100159, 84)]"
2019-06-28 10:14:19.148591999,ASK_DEPTH,"[(100689, 84)]"
2019-06-28 10:14:19.148591999,IMBALANCE,"[84, 84]"
2019-06-28 10:16:09.655214975,BID_DEPTH,"[(99047, 206)]"
2019-06-28 10:16:09.655214975,ASK_DEPTH,"[(99886, 100)]"
2019-06-28 10:16:09.655214975,IMBALANCE,"[206, 100]"
2019-06-28 10:16:23.606676612,BID_DEPTH,"[(99047, 243)]"
2019-06-28 10:16:23.606676612,ASK_DEPTH,"[(99886, 243)]"
2019-06-28 10:16:23.606676612,IMBALANCE,"[243, 243]"
2019-06-28 10:19:06.897810339,BID_DEPTH,"[(99021, 184)]"
2019-06-28 10:19:06.897810339,ASK_DEPTH,"[(99215, 184)]"
2019-06-28 10:19:06.897810339,IMBALANCE,"[184, 184]"
2019-06-28 10:28:57.341035596,BID_DEPTH,"[(100813, 159)]"
2019-06-28 10:28:57.341035596,ASK_DEPTH,"[(100856, 243)]"
2019-06-28 10:28:57.341035596,IMBALANCE,"[159, 243]"
2019-06-28 12:06:47.623158301,BID_DEPTH,"[(98917, 91)]"
2019-06-28 12:06:47.623158301,ASK_DEPTH,"[(99340, 184)]"
2019-06-28 12:06:47.623158301,IMBALANCE,"[91, 184]"
2019-06-28 12:48:15.906639511,BID_DEPTH,"[(99921, 243)]"
2019-06-28 12:48:15.906639511,ASK_DEPTH,"[(99939, 150)]"
2019-06-28 12:48:15.906639511,IMBALANCE,"[243, 150]"
2019-06-28 12:48:15.906639511,HOLDINGS_UPDATED,"{'CASH': 19185127, 'JPM': -93}"
2019-06-28 12:48:15.906639511,HOLDINGS_UPDATED,{'CASH': 9890800}
2019-06-28 13:23:04.779340068,BID_DEPTH,"[(98711, 184)]"
2019-06-28 13:23:04.779340068,ASK_DEPTH,"[(98819, 34)]"
2019-06-28 13:23:04.779340068,IMBALANCE,"[184, 34]"
2019-06-28 13:23:04.779340068,HOLDINGS_UPDATED,"{'CASH': 6530954, 'JPM': 34}"
2019-06-28 13:24:00.000000000,HOLDINGS_UPDATED,"{'CASH': 6036859, 'JPM': 39}"
2019-06-28 13:24:00.000000000,HOLDINGS_UPDATED,"{'CASH': 5246307, 'JPM': 47}"
2019-06-28 13:24:00.000000000,HOLDINGS_UPDATED,"{'CASH': 4949850, 'JPM': 50}"
2019-06-28 13:24:00.000000000,HOLDINGS_UPDATED,"{'CASH': 4752212, 'JPM': 52}"
2019-06-28 13:24:00.000000000,HOLDINGS_UPDATED,"{'CASH': 4455755, 'JPM': 55}"
2019-06-28 13:24:00.000000000,HOLDINGS_UPDATED,"{'CASH': 3764022, 'JPM': 62}"
2019-06-28 13:24:00.000000000,HOLDINGS_UPDATED,"{'CASH': 3368746, 'JPM': 66}"
2019-06-28 13:24:00.000000000,HOLDINGS_UPDATED,"{'CASH': 2677013, 'JPM': 73}"
2019-06-28 13:24:00.000000000,HOLDINGS_UPDATED,"{'CASH': 2281737, 'JPM': 77}"
2019-06-28 13:24:00.000000000,HOLDINGS_UPDATED,"{'CASH': 1985280, 'JPM': 80}"
2019-06-28 13:24:00.000000000,HOLDINGS_UPDATED,"{'CASH': 1095909, 'JPM': 89}"
2019-06-28 13:24:00.000000000,HOLDINGS_UPDATED,"{'CASH': 404176, 'JPM': 96}"
2019-06-28 13:24:00.000000000,HOLDINGS_UPDATED,"{'CASH': 8900, 'JPM': 100}"
2019-06-28 13:41:55.161946109,BID_DEPTH,"[(99159, 211)]"
2019-06-28 13:41:55.161946109,ASK_DEPTH,"[(99303, 311)]"
2019-06-28 13:41:55.161946109,IMBALANCE,"[211, 311]"
2019-06-28 13:55:15.176138256,BID_DEPTH,"[(98340, 138)]"
2019-06-28 13:55:15.176138256,ASK_DEPTH,"[(100479, 206)]"
2019-06-28 13:55:15.176138256,IMBALANCE,"[138, 206]"
2019-06-28 13:56:00.000000000,HOLDINGS_UPDATED,"{'CASH': -679480, 'JPM': 107}"
2019-06-28 13:56:00.000000000,HOLDINGS_UPDATED,"{'CASH': -1072840, 'JPM': 111}"
2019-06-28 13:56:00.000000000,HOLDINGS_UPDATED,"{'CASH': -1367860, 'JPM': 114}"
2019-06-28 13:56:00.000000000,HOLDINGS_UPDATED,"{'CASH': -2252920, 'JPM': 123}"
2019-06-28 13:56:00.000000000,HOLDINGS_UPDATED,"{'CASH': -2941300, 'JPM': 130}"
2019-06-28 13:56:00.000000000,HOLDINGS_UPDATED,"{'CASH': -3433000, 'JPM': 135}"
2019-06-28 13:56:00.000000000,HOLDINGS_UPDATED,"{'CASH': -3629680, 'JPM': 137}"
2019-06-28 13:56:00.000000000,HOLDINGS_UPDATED,"{'CASH': -3826360, 'JPM': 139}"
2019-06-28 13:56:00.000000000,HOLDINGS_UPDATED,"{'CASH': -4219720, 'JPM': 143}"
2019-06-28 13:56:00.000000000,HOLDINGS_UPDATED,"{'CASH': -4318060, 'JPM': 144}"
2019-06-28 13:56:00.000000000,HOLDINGS_UPDATED,"{'CASH': -5203120, 'JPM': 153}"
2019-06-28 13:56:00.000000000,HOLDINGS_UPDATED,"{'CASH': -5399800, 'JPM': 155}"
2019-06-28 13:56:00.000000000,HOLDINGS_UPDATED,"{'CASH': -6284860, 'JPM': 164}"
2019-06-28 13:56:00.000000000,HOLDINGS_UPDATED,"{'CASH': -6973240, 'JPM': 171}"
2019-06-28 13:56:00.000000000,HOLDINGS_UPDATED,"{'CASH': -7661620, 'JPM': 178}"
2019-06-28 13:56:00.000000000,HOLDINGS_UPDATED,"{'CASH': -8448340, 'JPM': 186}"
2019-06-28 13:56:00.000000000,HOLDINGS_UPDATED,"{'CASH': -9136720, 'JPM': 193}"
2019-06-28 13:57:00.000000000,HOLDINGS_UPDATED,"{'CASH': -9628420, 'JPM': 198}"
2019-06-28 13:57:00.000000000,HOLDINGS_UPDATED,"{'CASH': -9825100, 'JPM': 200}"
2019-06-28 14:36:36.863935324,BID_DEPTH,"[(100052, 243)]"
2019-06-28 14:36:36.863935324,ASK_DEPTH,"[(101962, 243)]"
2019-06-28 14:36:36.863935324,IMBALANCE,"[243, 243]"
2019-06-28 15:02:19.681752307,BID_DEPTH,"[(99726, 184)]"
2019-06-28 15:02:19.681752307,ASK_DEPTH,"[(99881, 184)]"
2019-06-28 15:02:19.681752307,IMBALANCE,"[184, 184]"
2019-06-28 15:17:28.214081228,BID_DEPTH,"[(99304, 100)]"
2019-06-28 15:17:28.214081228,ASK_DEPTH,"[(99427, 522)]"
2019-06-28 15:17:28.214081228,IMBALANCE,"[100, 522]"
2019-06-28 15:18:00.000000000,HOLDINGS_UPDATED,"{'CASH': -10123012, 'JPM': 203}"
2019-06-28 15:18:00.000000000,HOLDINGS_UPDATED,"{'CASH': -10818140, 'JPM': 210}"
2019-06-28 15:18:00.000000000,HOLDINGS_UPDATED,"{'CASH': -11612572, 'JPM': 218}"
2019-06-28 15:18:00.000000000,HOLDINGS_UPDATED,"{'CASH': -12307700, 'JPM': 225}"
2019-06-28 15:18:46.053174660,HOLDINGS_UPDATED,"{'CASH': -19755500, 'JPM': 300}"
2019-06-28 15:19:04.725707184,BID_DEPTH,"[(99151, 59)]"
2019-06-28 15:19:04.725707184,ASK_DEPTH,"[(99427, 184)]"
2019-06-28 15:19:04.725707184,IMBALANCE,"[59, 184]"
2019-06-28 15:23:33.764289620,BID_DEPTH,"[(99620, 206)]"
2019-06-28 15:23:33.764289620,ASK_DEPTH,"[(99634, 206)]"
2019-06-28 15:23:33.764289620,IMBALANCE,"[206, 206]"
2019-06-28 15:26:44.467233072,BID_DEPTH,"[(100030, 84)]"
2019-06-28 15:26:44.467233072,ASK_DEPTH,"[(100035, 184)]"
2019-06-28 15:26:44.467233072,IMBALANCE,"[84, 184]"
2019-06-28 15:27:46.252513009,BID_DEPTH,"[(99992, 243)]"
2019-06-28 15:27:46.252513009,ASK_DEPTH,"[(100035, 243)]"
2019-06-28 15:27:46.252513009,IMBALANCE,"[243, 243]"
2019-06-28 15:35:28.895849608,BID_DEPTH,"[(99614, 259)]"
2019-06-28 15:35:28.895849608,ASK_DEPTH,"[(99783, 184)]"
2019-06-28 15:35:28.895849608,IMBALANCE,"[259, 184]"
2019-06-28 15:37:00.000000000,HOLDINGS_UPDATED,"{'CASH': -20253570, 'JPM': 305}"
2019-06-28 15:37:00.000000000,HOLDINGS_UPDATED,"{'CASH': -20950868, 'JPM': 312}"
2019-06-28 15:37:00.000000000,HOLDINGS_UPDATED,"{'CASH': -21448938, 'JPM': 317}"
2019-06-28 15:37:00.000000000,HOLDINGS_UPDATED,"{'CASH': -21648166, 'JPM': 319}"
2019-06-28 15:37:00.000000000,HOLDINGS_UPDATED,"{'CASH': -21847394, 'JPM': 321}"
2019-06-28 15:37:00.000000000,HOLDINGS_UPDATED,"{'CASH': -22245850, 'JPM': 325}"
2019-06-28 15:37:00.000000000,HOLDINGS_UPDATED,"{'CASH': -22345464, 'JPM': 326}"
2019-06-28 15:37:00.000000000,HOLDINGS_UPDATED,"{'CASH': -23241990, 'JPM': 335}"
2019-06-28 15:37:00.000000000,HOLDINGS_UPDATED,"{'CASH': -23441218, 'JPM': 337}"
2019-06-28 15:37:00.000000000,HOLDINGS_UPDATED,"{'CASH': -24337744, 'JPM': 346}"
2019-06-28 15:37:00.000000000,HOLDINGS_UPDATED,"{'CASH': -25035042, 'JPM': 353}"
2019-06-28 15:37:00.000000000,HOLDINGS_UPDATED,"{'CASH': -25732340, 'JPM': 360}"
2019-06-28 15:37:00.000000000,HOLDINGS_UPDATED,"{'CASH': -26529252, 'JPM': 368}"
2019-06-28 15:37:00.000000000,HOLDINGS_UPDATED,"{'CASH': -27226550, 'JPM': 375}"
2019-06-28 15:37:51.976591282,HOLDINGS_UPDATED,"{'CASH': -29716900, 'JPM': 400}"
2019-06-28 15:42:36.171271433,BID_DEPTH,"[(98558, 206)]"
2019-06-28 15:42:36.171271433,ASK_DEPTH,"[(98602, 206)]"
